timestamp satellite flux observed_flux electron_correction electron_contaminaton energy
"2021-04-10 07:07:00" 16 6.606053482016705e-09 1.016133754916381e-08 3.5552842891917184e-09 False 0.05-0.4nm
"2021-04-10 07:07:00" 16 1.15132623434988e-08 2.0188705818213738e-08 8.675443474714939e-09 False 0.1-0.8nm
"2021-04-10 07:08:00" 16 5.330252239588162e-09 8.991754896214843e-09 3.66150265662668e-09 False 0.05-0.4nm
"2021-04-10 07:08:00" 16 1.2547419991904001e-08 2.1237223535308648e-08 8.68980354340465e-09 False 0.1-0.8nm
"2021-04-10 07:09:00" 16 4.357878946592564e-09 8.160403019985552e-09 3.8025240733929885e-09 False 0.05-0.4nm
"2021-04-10 07:09:00" 16 1.0157738650207191e-08 1.8951990199411742e-08 8.794252437382966e-09 False 0.1-0.8nm
"2021-04-10 07:10:00" 16 5.729279273225529e-09 9.256162947224311e-09 3.5268832299095725e-09 False 0.05-0.4nm
"2021-04-10 07:10:00" 16 1.0655416993188281e-08 1.933274695886666e-08 8.677329965678382e-09 False 0.1-0.8nm
"2021-04-10 07:11:00" 16 5.842977213177392e-09 9.724584693060478e-09 3.881607035793877e-09 False 0.05-0.4nm
"2021-04-10 07:11:00" 16 1.2055055620407979e-08 2.089874406863146e-08 8.843688448223475e-09 False 0.1-0.8nm
"2021-04-10 07:12:00" 16 5.191102658841373e-09 8.952970809161798e-09 3.761868594409634e-09 False 0.05-0.4nm
"2021-04-10 07:12:00" 16 1.110741365550893e-08 1.991910103527061e-08 8.811688267940099e-09 False 0.1-0.8nm
"2021-04-10 07:13:00" 16 5.5141016197524095e-09 9.382057797324705e-09 3.867956621661507e-09 False 0.05-0.4nm
"2021-04-10 07:13:00" 16 1.04574500170429e-08 1.937084803671496e-08 8.913397131493639e-09 False 0.1-0.8nm
"2021-04-10 07:14:00" 16 6.067206737014885e-09 9.884212559541083e-09 3.817006266615408e-09 False 0.05-0.4nm
"2021-04-10 07:14:00" 16 9.553185797983588e-09 1.83176798174145e-08 8.764494907609333e-09 False 0.1-0.8nm
"2021-04-10 07:15:00" 16 6.50169429405878e-09 1.0244492365529821e-08 3.742797627381833e-09 False 0.05-0.4nm
"2021-04-10 07:15:00" 16 1.029779461703128e-08 1.905628010945292e-08 8.758484604243222e-09 False 0.1-0.8nm
"2021-04-10 07:16:00" 16 6.58198828773493e-09 1.033405894190764e-08 3.752070210083502e-09 False 0.05-0.4nm
"2021-04-10 07:16:00" 16 1.163718454932905e-08 2.038385638059026e-08 8.74667183126121e-09 False 0.1-0.8nm
"2021-04-10 07:17:00" 16 5.227211996583492e-09 8.931672290657389e-09 3.7044602940738973e-09 False 0.05-0.4nm
"2021-04-10 07:17:00" 16 1.2354866463226691e-08 2.111139174587606e-08 8.756526170827783e-09 False 0.1-0.8nm
"2021-04-10 07:18:00" 16 5.112143597330032e-09 8.927853123452678e-09 3.815709526122646e-09 False 0.05-0.4nm
"2021-04-10 07:18:00" 16 1.158473317275365e-08 2.030310319867112e-08 8.718369137739046e-09 False 0.1-0.8nm
"2021-04-10 07:19:00" 16 6.8661978325224035e-09 1.061996535156595e-08 3.753767519043549e-09 False 0.05-0.4nm
"2021-04-10 07:19:00" 16 1.111987035784523e-08 1.983106479030993e-08 8.711193544286289e-09 False 0.1-0.8nm
"2021-04-10 07:20:00" 16 6.597611790226665e-09 1.047278530563744e-08 3.875173515410779e-09 False 0.05-0.4nm
"2021-04-10 07:20:00" 16 1.049839859490475e-08 1.926969517285215e-08 8.771295689768976e-09 False 0.1-0.8nm
"2021-04-10 07:21:00" 16 8.194384726323278e-09 1.191166187908265e-08 3.717277374803984e-09 False 0.05-0.4nm
"2021-04-10 07:21:00" 16 1.139364691482569e-08 2.0166019965017757e-08 8.772372162013653e-09 False 0.1-0.8nm
"2021-04-10 07:22:00" 16 7.458122119885502e-09 1.1159061230614491e-08 3.7009382225505764e-09 False 0.05-0.4nm
"2021-04-10 07:22:00" 16 1.2539761229390928e-08 2.125192644086837e-08 8.71216521147744e-09 False 0.1-0.8nm
"2021-04-10 07:23:00" 16 4.218752458484687e-09 8.038809617971765e-09 3.820057159487078e-09 False 0.05-0.4nm
"2021-04-10 07:23:00" 16 1.39154403555608e-08 2.287948142054574e-08 8.96404106498494e-09 False 0.1-0.8nm
"2021-04-10 07:24:00" 16 4.8375485839358134e-09 8.550291141773414e-09 3.712742779882205e-09 False 0.05-0.4nm
"2021-04-10 07:24:00" 16 1.204577060320843e-08 2.086174610838043e-08 8.815975505171991e-09 False 0.1-0.8nm
"2021-04-10 07:25:00" 16 5.9154148246420846e-09 9.699956393660614e-09 3.784542013107739e-09 False 0.05-0.4nm
"2021-04-10 07:25:00" 16 1.111110314866437e-08 2.0033867897950582e-08 8.922764749286216e-09 False 0.1-0.8nm
"2021-04-10 07:26:00" 16 5.356313614868213e-09 9.054232918970229e-09 3.69791908205741e-09 False 0.05-0.4nm
"2021-04-10 07:26:00" 16 1.2397237902916912e-08 2.134808063658511e-08 8.950842733668196e-09 False 0.1-0.8nm
"2021-04-10 07:27:00" 16 5.262109858961139e-09 8.817361951685143e-09 3.5552518706793994e-09 False 0.05-0.4nm
"2021-04-10 07:27:00" 16 1.178842978788452e-08 2.0694338687121672e-08 8.905908899237147e-09 False 0.1-0.8nm
"2021-04-10 07:28:00" 16 4.9103707766562366e-09 8.694079234317087e-09 3.78370890175006e-09 False 0.05-0.4nm
"2021-04-10 07:28:00" 16 1.078192202186301e-08 1.97296312620665e-08 8.947709240203494e-09 False 0.1-0.8nm
"2021-04-10 07:29:00" 16 5.223339538673599e-09 8.86283757495221e-09 3.6394980362786104e-09 False 0.05-0.4nm
"2021-04-10 07:29:00" 16 1.094030910309129e-08 1.986781050788977e-08 8.927501404798477e-09 False 0.1-0.8nm
"2021-04-10 07:30:00" 16 3.9944003660252755e-09 7.882634989186954e-09 3.8882341790724695e-09 False 0.05-0.4nm
"2021-04-10 07:30:00" 16 1.144988104329058e-08 2.055036851800196e-08 9.100486586532952e-09 False 0.1-0.8nm
"2021-04-10 07:31:00" 16 5.744356545989149e-09 9.610150009109475e-09 3.865793019031116e-09 False 0.05-0.4nm
"2021-04-10 07:31:00" 16 1.0737041478137139e-08 1.9713459309400602e-08 8.976418719441881e-09 False 0.1-0.8nm
"2021-04-10 07:32:00" 16 5.573566941308172e-09 9.357083108341158e-09 3.783516167032985e-09 False 0.05-0.4nm
"2021-04-10 07:32:00" 16 1.1586879899994069e-08 2.0505609654719592e-08 8.918729754725518e-09 False 0.1-0.8nm
"2021-04-10 07:33:00" 16 5.654750889760862e-09 9.416503132797516e-09 3.7617522430366535e-09 False 0.05-0.4nm
"2021-04-10 07:33:00" 16 1.0708047781804451e-08 1.967022988935696e-08 8.962181219374088e-09 False 0.1-0.8nm
"2021-04-10 07:34:00" 16 6.6317400460036424e-09 1.02599422291405e-08 3.628202405181468e-09 False 0.05-0.4nm
"2021-04-10 07:34:00" 16 1.1401897204166281e-08 2.013921118759754e-08 8.73731398343125e-09 False 0.1-0.8nm
"2021-04-10 07:35:00" 16 4.276258014357381e-09 7.848816707678452e-09 3.572558471276465e-09 False 0.05-0.4nm
"2021-04-10 07:35:00" 16 1.106047164967094e-08 1.987917919166193e-08 8.818706653812569e-09 False 0.1-0.8nm
"2021-04-10 07:36:00" 16 4.585116286648372e-09 8.464717815570566e-09 3.879601084832984e-09 False 0.05-0.4nm
"2021-04-10 07:36:00" 16 1.130160676154901e-08 2.028808765430767e-08 8.986480004580244e-09 False 0.1-0.8nm
"2021-04-10 07:37:00" 16 3.6196587949177687e-09 7.131389700987257e-09 3.5117306840248834e-09 False 0.05-0.4nm
"2021-04-10 07:37:00" 16 8.536615858645291e-09 1.7316191147642712e-08 8.779574400819001e-09 True 0.1-0.8nm
"2021-04-10 07:38:00" 16 4.027214117741096e-09 7.942645652292413e-09 3.915431090462107e-09 False 0.05-0.4nm
"2021-04-10 07:38:00" 16 9.090573627190679e-09 1.800094118209472e-08 8.910367554904042e-09 False 0.1-0.8nm
"2021-04-10 07:39:00" 16 3.6594012264856705e-09 7.510409183453248e-09 3.851007956967578e-09 True 0.05-0.4nm
"2021-04-10 07:39:00" 16 8.706760645793565e-09 1.7548606123796162e-08 8.841844589824177e-09 True 0.1-0.8nm
"2021-04-10 07:40:00" 16 4.951444143586059e-09 8.625530512063051e-09 3.6740865905215973e-09 False 0.05-0.4nm
"2021-04-10 07:40:00" 16 8.647666582817237e-09 1.7407851160555762e-08 8.760185465916948e-09 True 0.1-0.8nm
"2021-04-10 07:41:00" 16 5.5129554255017865e-09 9.456436522725653e-09 3.9434810972238665e-09 False 0.05-0.4nm
"2021-04-10 07:41:00" 16 8.756903646656156e-09 1.7698313925507133e-08 8.941410278850981e-09 True 0.1-0.8nm
"2021-04-10 07:42:00" 16 3.8222824905176375e-09 7.496057996547734e-09 3.6737755060300974e-09 False 0.05-0.4nm
"2021-04-10 07:42:00" 16 1.058571275081021e-08 1.9347403679148553e-08 8.76169092833834e-09 False 0.1-0.8nm
"2021-04-10 07:43:00" 16 5.060353913677318e-09 8.72179128919015e-09 3.661437597557437e-09 False 0.05-0.4nm
"2021-04-10 07:43:00" 16 1.071804955898869e-08 1.9497974790283482e-08 8.779924343116363e-09 False 0.1-0.8nm
"2021-04-10 07:44:00" 16 6.010391295774298e-09 9.719381743877875e-09 3.7089906701481827e-09 False 0.05-0.4nm
"2021-04-10 07:44:00" 16 1.040586106171304e-08 1.913275404774594e-08 8.726893874211328e-09 False 0.1-0.8nm
"2021-04-10 07:45:00" 16 4.367199935018107e-09 8.238615123445925e-09 3.871415188427818e-09 False 0.05-0.4nm
"2021-04-10 07:45:00" 16 1.118177284098465e-08 2.012889588343114e-08 8.947123042446492e-09 False 0.1-0.8nm
"2021-04-10 07:46:00" 16 4.4166101886844444e-09 8.003394391664642e-09 3.5867839809355932e-09 False 0.05-0.4nm
"2021-04-10 07:46:00" 16 1.0753635315552401e-08 1.925792325607744e-08 8.504287940525046e-09 False 0.1-0.8nm
"2021-04-10 07:47:00" 16 5.721182638751543e-09 9.410413781552052e-09 3.6892306987112992e-09 False 0.05-0.4nm
"2021-04-10 07:47:00" 16 9.495731312370026e-09 1.823023687563818e-08 8.734504675089738e-09 False 0.1-0.8nm
"2021-04-10 07:48:00" 16 6.50619513820061e-09 1.020333328938249e-08 3.6971377070926796e-09 False 0.05-0.4nm
"2021-04-10 07:48:00" 16 1.043752639873218e-08 1.905534752211224e-08 8.617820235201634e-09 False 0.1-0.8nm
"2021-04-10 07:49:00" 16 4.511931717132711e-09 8.248245642050733e-09 3.736313924918022e-09 False 0.05-0.4nm
"2021-04-10 07:49:00" 16 1.109710368041305e-08 1.981663722006033e-08 8.719533539647273e-09 False 0.1-0.8nm
"2021-04-10 07:50:00" 16 4.545921417076215e-09 8.302125209525002e-09 3.756203792448788e-09 False 0.05-0.4nm
"2021-04-10 07:50:00" 16 1.194913590296664e-08 2.059920234387391e-08 8.650066440907267e-09 False 0.1-0.8nm
"2021-04-10 07:51:00" 16 4.186470281553056e-09 7.691033587775564e-09 3.5045633062225083e-09 False 0.05-0.4nm
"2021-04-10 07:51:00" 16 1.091779644468715e-08 1.9461403155673903e-08 8.543606710986751e-09 False 0.1-0.8nm
"2021-04-10 07:52:00" 16 4.049812929451946e-09 7.784189293147392e-09 3.7343759196062365e-09 False 0.05-0.4nm
"2021-04-10 07:52:00" 16 1.135995830736646e-08 2.007311827867397e-08 8.713160859485924e-09 False 0.1-0.8nm
"2021-04-10 07:53:00" 16 5.4406870120260464e-09 9.209528251119536e-09 3.76884079500428e-09 False 0.05-0.4nm
"2021-04-10 07:53:00" 16 9.353292362845878e-09 1.8026447889951672e-08 8.673155527105791e-09 False 0.1-0.8nm
"2021-04-10 07:54:00" 16 5.208423026203945e-09 8.940202356200189e-09 3.731779774085453e-09 False 0.05-0.4nm
"2021-04-10 07:54:00" 16 9.542591605793405e-09 1.8581625127467302e-08 9.03903440985232e-09 False 0.1-0.8nm
"2021-04-10 07:55:00" 16 3.9084842029524225e-09 7.630098330935198e-09 3.7216143500273806e-09 False 0.05-0.4nm
"2021-04-10 07:55:00" 16 1.125274007307552e-08 2.040598090502499e-08 9.15324083194946e-09 False 0.1-0.8nm
"2021-04-10 07:56:00" 16 4.50245796201898e-09 8.312601273985365e-09 3.810143756055595e-09 False 0.05-0.4nm
"2021-04-10 07:56:00" 16 1.222240886278314e-08 2.114359176630387e-08 8.92118201534231e-09 False 0.1-0.8nm
"2021-04-10 07:57:00" 16 5.690875326536116e-09 9.198638295515593e-09 3.507762524890267e-09 False 0.05-0.4nm
"2021-04-10 07:57:00" 16 1.2560589013332901e-08 2.130622078766464e-08 8.745630886153322e-09 False 0.1-0.8nm
"2021-04-10 07:58:00" 16 6.71811717367632e-09 1.038484498394609e-08 3.666727144135961e-09 False 0.05-0.4nm
"2021-04-10 07:58:00" 16 1.122116355389835e-08 2.001780252669505e-08 8.79663808461828e-09 False 0.1-0.8nm
"2021-04-10 07:59:00" 16 5.828690863296515e-09 9.463412276033978e-09 3.6347209686482533e-09 False 0.05-0.4nm
"2021-04-10 07:59:00" 16 1.0847821307891081e-08 1.9699202269407582e-08 8.851380961516497e-09 False 0.1-0.8nm
"2021-04-10 08:00:00" 16 5.785336210095693e-09 9.594183225658526e-09 3.808847015562833e-09 False 0.05-0.4nm
"2021-04-10 08:00:00" 16 1.1860441517796971e-08 2.07820889386312e-08 8.921647420834233e-09 False 0.1-0.8nm
"2021-04-10 08:01:00" 16 5.166161720637774e-09 8.867153233893532e-09 3.7009919573449683e-09 False 0.05-0.4nm
"2021-04-10 08:01:00" 16 1.163327656428236e-08 2.0417008528283983e-08 8.783731964001618e-09 False 0.1-0.8nm
"2021-04-10 08:02:00" 16 5.730947272297726e-09 9.409538925808647e-09 3.6785918755555262e-09 False 0.05-0.4nm
"2021-04-10 08:02:00" 16 1.005438843293404e-08 1.877720556819895e-08 8.722817135264904e-09 False 0.1-0.8nm
"2021-04-10 08:03:00" 16 5.774916100875771e-09 9.736652373248944e-09 3.961736272373173e-09 False 0.05-0.4nm
"2021-04-10 08:03:00" 16 1.1518553222344961e-08 2.040751034826371e-08 8.88895712591875e-09 False 0.1-0.8nm
"2021-04-10 08:04:00" 16 5.411437520308482e-09 9.110791232558313e-09 3.6993539342944363e-09 False 0.05-0.4nm
"2021-04-10 08:04:00" 16 1.1379020392610071e-08 2.01724414949922e-08 8.793421102382126e-09 False 0.1-0.8nm
"2021-04-10 08:05:00" 16 5.341315834073157e-09 9.041578152846341e-09 3.7002620967285797e-09 False 0.05-0.4nm
"2021-04-10 08:05:00" 16 1.03841646392766e-08 1.9087810443352282e-08 8.703644915897257e-09 False 0.1-0.8nm
"2021-04-10 08:06:00" 16 6.849407707676392e-09 1.0785321080675201e-08 3.9359133729988124e-09 False 0.05-0.4nm
"2021-04-10 08:06:00" 16 1.173426955602963e-08 2.0592450411527352e-08 8.858180855497721e-09 False 0.1-0.8nm
"2021-04-10 08:07:00" 16 5.938047831222093e-09 9.570173986617192e-09 3.6321261553950994e-09 False 0.05-0.4nm
"2021-04-10 08:07:00" 16 1.081673062230947e-08 1.9477607082762912e-08 8.660877348631857e-09 False 0.1-0.8nm
"2021-04-10 08:08:00" 16 6.753102077539098e-09 1.076034372715639e-08 4.007241649617299e-09 False 0.05-0.4nm
"2021-04-10 08:08:00" 16 1.218660372614977e-08 2.10542978607009e-08 8.86769413455113e-09 False 0.1-0.8nm
"2021-04-10 08:09:00" 16 6.955855891277452e-09 1.08959188338531e-08 3.9400629425756514e-09 False 0.05-0.4nm
"2021-04-10 08:09:00" 16 1.235316915426665e-08 2.107008079121897e-08 8.716912525130738e-09 False 0.1-0.8nm
"2021-04-10 08:10:00" 16 6.9349477271885015e-09 1.0843667297422139e-08 3.908719126144433e-09 False 0.05-0.4nm
"2021-04-10 08:10:00" 16 1.1421109391562821e-08 2.034066071132656e-08 8.919551319763741e-09 False 0.1-0.8nm
"2021-04-10 08:11:00" 16 5.681149772840399e-09 9.692021407659013e-09 4.010871634818613e-09 False 0.05-0.4nm
"2021-04-10 08:11:00" 16 1.272583105560443e-08 2.17778026723181e-08 9.051971616713672e-09 False 0.1-0.8nm
"2021-04-10 08:12:00" 16 5.466849195556733e-09 9.126665645453613e-09 3.659816893986089e-09 False 0.05-0.4nm
"2021-04-10 08:12:00" 16 1.103549784886581e-08 1.978627750531814e-08 8.750778768273904e-09 False 0.1-0.8nm
"2021-04-10 08:13:00" 16 6.08055072959246e-09 9.939233436284667e-09 3.858682706692207e-09 False 0.05-0.4nm
"2021-04-10 08:13:00" 16 1.313407604897065e-08 2.201690563197189e-08 8.882830471179659e-09 False 0.1-0.8nm
"2021-04-10 08:14:00" 16 5.92452176206848e-09 9.765369846093108e-09 3.8408476399354186e-09 False 0.05-0.4nm
"2021-04-10 08:14:00" 16 1.2674057359163271e-08 2.138687982267129e-08 8.712822463508019e-09 False 0.1-0.8nm
"2021-04-10 08:15:00" 16 4.874141090738249e-09 8.760886238690091e-09 3.886744703862632e-09 False 0.05-0.4nm
"2021-04-10 08:15:00" 16 1.138138649992015e-08 2.015410416333907e-08 8.772716775240497e-09 False 0.1-0.8nm
"2021-04-10 08:16:00" 16 4.447359369663673e-09 8.1724609302114e-09 3.725101782592332e-09 False 0.05-0.4nm
"2021-04-10 08:16:00" 16 1.290845297319265e-08 2.168892265785871e-08 8.780469684666059e-09 False 0.1-0.8nm
"2021-04-10 08:17:00" 16 4.7374002498656864e-09 8.440905752138406e-09 3.7035059463619295e-09 False 0.05-0.4nm
"2021-04-10 08:17:00" 16 1.2854685316199261e-08 2.159388579059396e-08 8.739200474394693e-09 False 0.1-0.8nm
"2021-04-10 08:18:00" 16 4.201198056108524e-09 7.821954639553041e-09 3.620756805489122e-09 False 0.05-0.4nm
"2021-04-10 08:18:00" 16 1.1621594353528051e-08 2.033048751570732e-08 8.708892274000846e-09 False 0.1-0.8nm
"2021-04-10 08:19:00" 16 5.686754178668707e-09 9.464612205078993e-09 3.7778580264102865e-09 False 0.05-0.4nm
"2021-04-10 08:19:00" 16 1.0311366871462719e-08 1.9155281805183222e-08 8.843914045542078e-09 False 0.1-0.8nm
"2021-04-10 08:20:00" 16 4.282148413636833e-09 8.280313323894006e-09 3.9981649102571745e-09 False 0.05-0.4nm
"2021-04-10 08:20:00" 16 9.799971500967786e-09 1.89182784993136e-08 9.118306998345815e-09 False 0.1-0.8nm
"2021-04-10 08:21:00" 16 5.007589454208983e-09 8.60737880969964e-09 3.5997891334460523e-09 False 0.05-0.4nm
"2021-04-10 08:21:00" 16 1.048129405489817e-08 1.9189004163422393e-08 8.707709220345805e-09 False 0.1-0.8nm
"2021-04-10 08:22:00" 16 4.303523759574546e-09 8.131849860149032e-09 3.828326100574486e-09 False 0.05-0.4nm
"2021-04-10 08:22:00" 16 1.001365923514185e-08 1.896571788506662e-08 8.952058649924766e-09 False 0.1-0.8nm
"2021-04-10 08:23:00" 16 3.4884279909164202e-09 7.291432790879072e-09 3.8030045779180455e-09 True 0.05-0.4nm
"2021-04-10 08:23:00" 16 1.213255895748943e-08 2.094130202578981e-08 8.808742180121953e-09 False 0.1-0.8nm
"2021-04-10 08:24:00" 16 4.359698824174529e-09 8.139670271134491e-09 3.779971446959962e-09 False 0.05-0.4nm
"2021-04-10 08:24:00" 16 1.0610352596529531e-08 1.936077076436504e-08 8.750419056013925e-09 False 0.1-0.8nm
"2021-04-10 08:25:00" 16 4.385164231734961e-09 7.94679877458293e-09 3.5616349869371793e-09 False 0.05-0.4nm
"2021-04-10 08:25:00" 16 1.229712509598357e-08 2.0986538729061973e-08 8.689413633078402e-09 False 0.1-0.8nm
"2021-04-10 08:26:00" 16 3.4086946598677063e-09 7.3393708888147566e-09 3.93067622894705e-09 True 0.05-0.4nm
"2021-04-10 08:26:00" 16 1.192541265737645e-08 2.060169634887643e-08 8.676284579678395e-09 False 0.1-0.8nm
"2021-04-10 08:27:00" 16 3.734170750391287e-09 7.45045491967744e-09 3.716284391330759e-09 False 0.05-0.4nm
"2021-04-10 08:27:00" 16 1.1796520205109571e-08 2.0464455019464357e-08 8.667934814354794e-09 False 0.1-0.8nm
"2021-04-10 08:28:00" 16 4.187870050742504e-09 7.892873910009257e-09 3.705003859266753e-09 False 0.05-0.4nm
"2021-04-10 08:28:00" 16 1.045335107363598e-08 1.917164560438777e-08 8.718294530751791e-09 False 0.1-0.8nm
"2021-04-10 08:29:00" 16 3.936115877678503e-09 7.880299079943143e-09 3.9441827581754305e-09 True 0.05-0.4nm
"2021-04-10 08:29:00" 16 9.339606421576718e-09 1.809100957927967e-08 8.751404045881372e-09 False 0.1-0.8nm
"2021-04-10 08:30:00" 16 4.437727518791235e-09 7.97636356963949e-09 3.5386358288036494e-09 False 0.05-0.4nm
"2021-04-10 08:30:00" 16 9.298066316887343e-09 1.782563430197115e-08 8.527568873262226e-09 False 0.1-0.8nm
"2021-04-10 08:31:00" 16 5.180269990745501e-09 8.57361204253948e-09 3.393341607704769e-09 False 0.05-0.4nm
"2021-04-10 08:31:00" 16 9.475858320229236e-09 1.803040383663301e-08 8.554544628225358e-09 False 0.1-0.8nm
"2021-04-10 08:32:00" 16 4.340571901906287e-09 8.032636777954849e-09 3.6920646540039574e-09 False 0.05-0.4nm
"2021-04-10 08:32:00" 16 1.040531483198492e-08 1.920293257740013e-08 8.79761685723679e-09 False 0.1-0.8nm
"2021-04-10 08:33:00" 16 5.026882909930919e-09 8.512489380052557e-09 3.4856064701216387e-09 False 0.05-0.4nm
"2021-04-10 08:33:00" 16 1.050426590154529e-08 1.916026981518825e-08 8.656003913642962e-09 False 0.1-0.8nm
"2021-04-10 08:34:00" 16 4.840301492947674e-09 8.428735931431675e-09 3.588434660528605e-09 False 0.05-0.4nm
"2021-04-10 08:34:00" 16 1.127140247803026e-08 1.99240375309273e-08 8.65263594107546e-09 False 0.1-0.8nm
"2021-04-10 08:35:00" 16 5.955385518063849e-09 9.500513264981691e-09 3.5451281910070524e-09 False 0.05-0.4nm
"2021-04-10 08:35:00" 16 1.14012665974883e-08 2.00156993201972e-08 8.614432722708898e-09 False 0.1-0.8nm
"2021-04-10 08:36:00" 16 4.734510117287982e-09 8.31593105488082e-09 3.581420715548233e-09 False 0.05-0.4nm
"2021-04-10 08:36:00" 16 1.0865173649676761e-08 1.955459971725304e-08 8.689426955754698e-09 False 0.1-0.8nm
"2021-04-10 08:37:00" 16 4.655000385156427e-09 8.21519918758895e-09 3.560199024477128e-09 False 0.05-0.4nm
"2021-04-10 08:37:00" 16 1.161117335612971e-08 2.035121937637996e-08 8.740046020250247e-09 False 0.1-0.8nm
"2021-04-10 08:38:00" 16 4.294059330334221e-09 8.383420180280154e-09 4.089361294035143e-09 False 0.05-0.4nm
"2021-04-10 08:38:00" 16 1.2041255104122678e-08 2.0922191978911542e-08 8.880937762967278e-09 False 0.1-0.8nm
"2021-04-10 08:39:00" 16 4.747394921622572e-09 8.498702186443552e-09 3.75130726482098e-09 False 0.05-0.4nm
"2021-04-10 08:39:00" 16 1.029979035394035e-08 1.910322566800459e-08 8.803435314064245e-09 False 0.1-0.8nm
"2021-04-10 08:40:00" 16 5.050007079177021e-09 8.86470097327674e-09 3.814693894099719e-09 False 0.05-0.4nm
"2021-04-10 08:40:00" 16 1.1515744802181871e-08 2.046749436601658e-08 8.95174956383471e-09 False 0.1-0.8nm
"2021-04-10 08:41:00" 16 4.4869623572196815e-09 8.406376927894144e-09 3.919414126585252e-09 False 0.05-0.4nm
"2021-04-10 08:41:00" 16 1.0696250996033989e-08 1.9678884299878522e-08 8.982633303844523e-09 False 0.1-0.8nm
"2021-04-10 08:42:00" 16 6.287944831484538e-09 1.006518957069602e-08 3.7772451833006934e-09 False 0.05-0.4nm
"2021-04-10 08:42:00" 16 8.707809584507231e-09 1.764361634570832e-08 8.935806761201093e-09 True 0.1-0.8nm
"2021-04-10 08:43:00" 16 5.11766007349479e-09 8.83446293897805e-09 3.7168028654832593e-09 False 0.05-0.4nm
"2021-04-10 08:43:00" 16 8.385758754059225e-09 1.717712905247026e-08 8.791371186589458e-09 True 0.1-0.8nm
"2021-04-10 08:44:00" 16 6.136858576866189e-09 9.899166819593574e-09 3.7623082427273866e-09 False 0.05-0.4nm
"2021-04-10 08:44:00" 16 1.0023135210701631e-08 1.8947035940186652e-08 8.923900729485013e-09 False 0.1-0.8nm
"2021-04-10 08:45:00" 16 5.8352229714842e-09 9.477048479311634e-09 3.6418252857828297e-09 False 0.05-0.4nm
"2021-04-10 08:45:00" 16 1.006774574818791e-08 1.886615486057508e-08 8.798409112387162e-09 False 0.1-0.8nm
"2021-04-10 08:46:00" 16 4.668124109485916e-09 8.495516290452088e-09 3.8273921809661715e-09 False 0.05-0.4nm
"2021-04-10 08:46:00" 16 9.414490520498475e-09 1.833308260756894e-08 8.918592087070465e-09 False 0.1-0.8nm
"2021-04-10 08:47:00" 16 4.6778256823643005e-09 8.411745966441231e-09 3.7339198399877205e-09 False 0.05-0.4nm
"2021-04-10 08:47:00" 16 8.790966177230075e-09 1.7650119588097358e-08 8.859153410867293e-09 True 0.1-0.8nm
"2021-04-10 08:48:00" 16 6.060134616348023e-09 9.732700867459698e-09 3.6725660290670707e-09 False 0.05-0.4nm
"2021-04-10 08:48:00" 16 9.916661269926408e-09 1.8544064062098183e-08 8.627401903993359e-09 False 0.1-0.8nm
"2021-04-10 08:49:00" 16 5.740038222512567e-09 9.757312291469589e-09 4.017273624867812e-09 False 0.05-0.4nm
"2021-04-10 08:49:00" 16 1.045317521430888e-08 1.927599946327518e-08 8.822824248966299e-09 False 0.1-0.8nm
"2021-04-10 08:50:00" 16 5.042819051226388e-09 8.992809163999027e-09 3.949990112772639e-09 False 0.05-0.4nm
"2021-04-10 08:50:00" 16 8.027849496272665e-09 1.7018370712662542e-08 8.99052032821146e-09 True 0.1-0.8nm
"2021-04-10 08:51:00" 16 5.158042881703295e-09 9.068583217697324e-09 3.910540335994028e-09 False 0.05-0.4nm
"2021-04-10 08:51:00" 16 8.292574626977967e-09 1.710518837683139e-08 8.812613749853426e-09 True 0.1-0.8nm
"2021-04-10 08:52:00" 16 6.577184130662772e-09 1.0193517141487972e-08 3.616332566735991e-09 False 0.05-0.4nm
"2021-04-10 08:52:00" 16 8.964737396865985e-09 1.762697188212314e-08 8.662234485257159e-09 False 0.1-0.8nm
"2021-04-10 08:53:00" 16 6.647257855263434e-09 1.035932584159127e-08 3.7120684304170486e-09 False 0.05-0.4nm
"2021-04-10 08:53:00" 16 8.475438129096347e-09 1.7188726886274698e-08 8.713289645356781e-09 True 0.1-0.8nm
"2021-04-10 08:54:00" 16 6.1474065837785474e-09 9.884624674327824e-09 3.737217646460067e-09 False 0.05-0.4nm
"2021-04-10 08:54:00" 16 1.1043401748622721e-08 1.9647469429173722e-08 8.604068568729417e-09 False 0.1-0.8nm
"2021-04-10 08:55:00" 16 4.340781067924126e-09 8.076757040953453e-09 3.735975973029326e-09 False 0.05-0.4nm
"2021-04-10 08:55:00" 16 9.692046276654764e-09 1.82256751912746e-08 8.53362891461984e-09 False 0.1-0.8nm
"2021-04-10 08:56:00" 16 4.6463828340392865e-09 8.5381310910293e-09 3.891747812900803e-09 False 0.05-0.4nm
"2021-04-10 08:56:00" 16 9.296311276330016e-09 1.8004708834951092e-08 8.708398446799492e-09 False 0.1-0.8nm
"2021-04-10 08:57:00" 16 5.229966681952192e-09 8.893557890132797e-09 3.66359143022521e-09 False 0.05-0.4nm
"2021-04-10 08:57:00" 16 1.036440888668721e-08 1.9069997136966773e-08 8.705588250279561e-09 False 0.1-0.8nm
"2021-04-10 08:58:00" 16 4.777914508480308e-09 8.644602367269272e-09 3.866687414699754e-09 False 0.05-0.4nm
