timestamp Horiz_nal
"2021-04-14 04:18:00" 6988.9
"2021-04-14 04:19:00" 6990.4
"2021-04-14 04:20:00" 6992.3
"2021-04-14 04:21:00" 6992.5
"2021-04-14 04:22:00" 6994.9
"2021-04-14 04:23:00" 6996.6
"2021-04-14 04:24:00" 6999.7
"2021-04-14 04:25:00" 7004.4
"2021-04-14 04:26:00" 7008.7
"2021-04-14 04:27:00" 7010.1
"2021-04-14 04:28:00" 7008.6
"2021-04-14 04:29:00" 7012.1
"2021-04-14 04:30:00" 7015.3
"2021-04-14 04:31:00" 7014.2
"2021-04-14 04:32:00" 7011.0
"2021-04-14 04:33:00" 7009.3
"2021-04-14 04:34:00" 7007.8
"2021-04-14 04:35:00" 7006.5
"2021-04-14 04:36:00" 7007.0
"2021-04-14 04:37:00" 7005.9
"2021-04-14 04:38:00" 7007.3
"2021-04-14 04:39:00" 7008.1
"2021-04-14 04:40:00" 7008.2
"2021-04-14 04:41:00" 7012.7
"2021-04-14 04:42:00" 7015.5
"2021-04-14 04:43:00" 7011.4
"2021-04-14 04:44:00" 7006.9
"2021-04-14 04:45:00" 7008.5
"2021-04-14 04:46:00" 7009.0
"2021-04-14 04:47:00" 7011.5
"2021-04-14 04:48:00" 7011.4
"2021-04-14 04:49:00" 7008.6
"2021-04-14 04:50:00" 7008.3
"2021-04-14 04:51:00" 7008.6
"2021-04-14 04:52:00" 7009.7
"2021-04-14 04:53:00" 7009.9
"2021-04-14 04:54:00" 7008.9
"2021-04-14 04:55:00" 7006.8
"2021-04-14 04:56:00" 7006.7
"2021-04-14 04:57:00" 7006.1
"2021-04-14 04:58:00" 7004.7
"2021-04-14 04:59:00" 7003.1
"2021-04-14 05:00:00" 7000.3
"2021-04-14 05:01:00" 7000.1
"2021-04-14 05:02:00" 6998.8
"2021-04-14 05:03:00" 6997.8
"2021-04-14 05:04:00" 7001.2
"2021-04-14 05:05:00" 7006.8
"2021-04-14 05:06:00" 7015.6
"2021-04-14 05:07:00" 7024.5
"2021-04-14 05:08:00" 7031.2
"2021-04-14 05:09:00" 7034.8
"2021-04-14 05:10:00" 7034.8
"2021-04-14 05:11:00" 7030.5
"2021-04-14 05:12:00" 7023.7
"2021-04-14 05:13:00" 7013.8
"2021-04-14 05:14:00" 7006.1
"2021-04-14 05:15:00" 7002.4
"2021-04-14 05:16:00" 7003.6
"2021-04-14 05:17:00" 7004.0
"2021-04-14 05:18:00" 7005.2
"2021-04-14 05:19:00" 7007.1
"2021-04-14 05:20:00" 7010.4
"2021-04-14 05:21:00" 7013.2
"2021-04-14 05:22:00" 7012.6
"2021-04-14 05:23:00" 7011.0
"2021-04-14 05:24:00" 7008.8
"2021-04-14 05:25:00" 7006.1
"2021-04-14 05:26:00" 7005.3
"2021-04-14 05:27:00" 7005.4
"2021-04-14 05:28:00" 7006.3
"2021-04-14 05:29:00" 7005.3
"2021-04-14 05:30:00" 7003.3
"2021-04-14 05:31:00" 7005.0
"2021-04-14 05:32:00" 7005.1
"2021-04-14 05:33:00" 7003.4
"2021-04-14 05:34:00" 7001.3
"2021-04-14 05:35:00" 7003.3
"2021-04-14 05:36:00" 7002.0
"2021-04-14 05:37:00" 7000.4
"2021-04-14 05:38:00" 6998.8
"2021-04-14 05:39:00" 7000.6
"2021-04-14 05:40:00" 6999.1
"2021-04-14 05:41:00" 6996.8
"2021-04-14 05:42:00" 6994.4
"2021-04-14 05:43:00" 6992.3
"2021-04-14 05:44:00" 6992.0
"2021-04-14 05:45:00" 6990.7
"2021-04-14 05:46:00" 6989.7
"2021-04-14 05:47:00" 6990.3
"2021-04-14 05:48:00" 6992.3
"2021-04-14 05:49:00" 6993.9
"2021-04-14 05:50:00" 6995.8
"2021-04-14 05:51:00" 6995.6
"2021-04-14 05:52:00" 6995.9
"2021-04-14 05:53:00" 6997.0
"2021-04-14 05:54:00" 6999.4
"2021-04-14 05:55:00" 7003.2
"2021-04-14 05:56:00" 7005.0
"2021-04-14 05:57:00" 7004.9
"2021-04-14 05:58:00" 7005.6
"2021-04-14 05:59:00" 7004.5
"2021-04-14 06:00:00" 7001.1
"2021-04-14 06:01:00" 6994.7
"2021-04-14 06:02:00" 6991.1
"2021-04-14 06:03:00" 6992.1
"2021-04-14 06:04:00" 6994.6
"2021-04-14 06:05:00" 6995.2
"2021-04-14 06:06:00" 6997.5
"2021-04-14 06:07:00" 7004.4
"2021-04-14 06:08:00" 7012.1
"2021-04-14 06:09:00" 7016.2
"2021-04-14 06:10:00" 7013.8
"2021-04-14 06:11:00" 7008.4
"2021-04-14 06:12:00" 7003.2
"2021-04-14 06:13:00" 6994.5
"2021-04-14 06:14:00" 6990.3
"2021-04-14 06:15:00" 6991.4
"2021-04-14 06:16:00" 6999.0
"2021-04-14 06:17:00" 7007.3
"2021-04-14 06:18:00" 7010.8
"2021-04-14 06:19:00" 7014.1
"2021-04-14 06:20:00" 7013.5
"2021-04-14 06:21:00" 7010.2
"2021-04-14 06:22:00" 7008.9
"2021-04-14 06:23:00" 7006.0
"2021-04-14 06:24:00" 7001.9
"2021-04-14 06:25:00" 7003.5
"2021-04-14 06:26:00" 7002.5
"2021-04-14 06:27:00" 6997.4
"2021-04-14 06:28:00" 6994.1
"2021-04-14 06:29:00" 6993.6
"2021-04-14 06:30:00" 6995.0
"2021-04-14 06:31:00" 6996.2
"2021-04-14 06:32:00" 6998.2
"2021-04-14 06:33:00" 7000.5
"2021-04-14 06:34:00" 7001.1
"2021-04-14 06:35:00" 6999.7
"2021-04-14 06:36:00" 6995.6
"2021-04-14 06:37:00" 6992.2
"2021-04-14 06:38:00" 6990.9
"2021-04-14 06:39:00" 6991.9
"2021-04-14 06:40:00" 6994.9
"2021-04-14 06:41:00" 6998.0
"2021-04-14 06:42:00" 6999.0
"2021-04-14 06:43:00" 6996.9
"2021-04-14 06:44:00" 6997.0
"2021-04-14 06:45:00" 6995.5
"2021-04-14 06:46:00" 6994.4
"2021-04-14 06:47:00" 6992.6
"2021-04-14 06:48:00" 6990.4
"2021-04-14 06:49:00" 6990.4
"2021-04-14 06:50:00" 6990.3
"2021-04-14 06:51:00" 6988.6
"2021-04-14 06:52:00" 6987.5
"2021-04-14 06:53:00" 6987.8
"2021-04-14 06:54:00" 6988.7
"2021-04-14 06:55:00" 6992.0
"2021-04-14 06:56:00" 6995.0
"2021-04-14 06:57:00" 6995.9
"2021-04-14 06:58:00" 6995.6
"2021-04-14 06:59:00" 6994.3
"2021-04-14 07:00:00" 6993.3
"2021-04-14 07:01:00" 6992.3
"2021-04-14 07:02:00" 6992.1
"2021-04-14 07:03:00" 6991.4
"2021-04-14 07:04:00" 6990.6
"2021-04-14 07:05:00" 6989.0
"2021-04-14 07:06:00" 6987.4
"2021-04-14 07:07:00" 6986.9
"2021-04-14 07:08:00" 6985.8
"2021-04-14 07:09:00" 6986.9
"2021-04-14 07:10:00" 6988.7
"2021-04-14 07:11:00" 6990.7
"2021-04-14 07:12:00" 6993.5
"2021-04-14 07:13:00" 6994.7
"2021-04-14 07:14:00" 6994.6
"2021-04-14 07:15:00" 6993.4
"2021-04-14 07:16:00" 6992.3
"2021-04-14 07:17:00" 6991.9
"2021-04-14 07:18:00" 6991.9
"2021-04-14 07:19:00" 6993.5
"2021-04-14 07:20:00" 6995.2
"2021-04-14 07:21:00" 6996.0
"2021-04-14 07:22:00" 6997.0
"2021-04-14 07:23:00" 6998.6
"2021-04-14 07:24:00" 6998.4
"2021-04-14 07:25:00" 6995.6
"2021-04-14 07:26:00" 6992.9
"2021-04-14 07:27:00" 6991.7
"2021-04-14 07:28:00" 6991.2
"2021-04-14 07:29:00" 6992.0
"2021-04-14 07:30:00" 6991.8
"2021-04-14 07:31:00" 6991.1
"2021-04-14 07:32:00" 6991.3
"2021-04-14 07:33:00" 6990.9
"2021-04-14 07:34:00" 6991.8
"2021-04-14 07:35:00" 6991.9
"2021-04-14 07:36:00" 6992.1
"2021-04-14 07:37:00" 6991.5
"2021-04-14 07:38:00" 6990.9
"2021-04-14 07:39:00" 6991.0
"2021-04-14 07:40:00" 6989.7
"2021-04-14 07:41:00" 6989.3
"2021-04-14 07:42:00" 6989.7
"2021-04-14 07:43:00" 6991.2
"2021-04-14 07:44:00" 6992.6
"2021-04-14 07:45:00" 6993.5
"2021-04-14 07:46:00" 6991.0
"2021-04-14 07:47:00" 6988.9
"2021-04-14 07:48:00" 6989.4
"2021-04-14 07:49:00" 6992.4
"2021-04-14 07:50:00" 6993.2
"2021-04-14 07:51:00" 6991.8
"2021-04-14 07:52:00" 6990.3
"2021-04-14 07:53:00" 6989.3
"2021-04-14 07:54:00" 6988.9
"2021-04-14 07:55:00" 6989.0
"2021-04-14 07:56:00" 6991.1
"2021-04-14 07:57:00" 6993.5
"2021-04-14 07:58:00" 6995.3
"2021-04-14 07:59:00" 6995.2
"2021-04-14 08:00:00" 6997.1
"2021-04-14 08:01:00" 6997.1
"2021-04-14 08:02:00" 6994.1
"2021-04-14 08:03:00" 6991.0
"2021-04-14 08:04:00" 6990.1
"2021-04-14 08:05:00" 6992.8
"2021-04-14 08:06:00" 6994.9
"2021-04-14 08:07:00" 6995.2
"2021-04-14 08:08:00" 6994.1
"2021-04-14 08:09:00" 6994.2
"2021-04-14 08:10:00" 6993.7
"2021-04-14 08:11:00" 6994.0
"2021-04-14 08:12:00" 6994.0
"2021-04-14 08:13:00" 6993.8
"2021-04-14 08:14:00" 6993.7
"2021-04-14 08:15:00" 6992.7
"2021-04-14 08:16:00" 6993.5
"2021-04-14 08:17:00" 6994.0
"2021-04-14 08:18:00" 6993.7
"2021-04-14 08:19:00" 6994.1
"2021-04-14 08:20:00" 6992.6
"2021-04-14 08:21:00" 6991.7
"2021-04-14 08:22:00" 6993.1
"2021-04-14 08:23:00" 6994.3
"2021-04-14 08:24:00" 6994.0
"2021-04-14 08:25:00" 6993.6
"2021-04-14 08:26:00" 6993.9
"2021-04-14 08:27:00" 6993.7
"2021-04-14 08:28:00" 6995.5
"2021-04-14 08:29:00" 6997.1
"2021-04-14 08:30:00" 6993.8
"2021-04-14 08:31:00" 6992.4
"2021-04-14 08:32:00" 6992.0
"2021-04-14 08:33:00" 6995.7
"2021-04-14 08:34:00" 6998.8
"2021-04-14 08:35:00" 6999.3
"2021-04-14 08:36:00" 6997.0
"2021-04-14 08:37:00" 6993.0
"2021-04-14 08:38:00" 6989.9
"2021-04-14 08:39:00" 6990.0
"2021-04-14 08:40:00" 6992.6
"2021-04-14 08:41:00" 6995.2
"2021-04-14 08:42:00" 6999.5
"2021-04-14 08:43:00" 7000.9
"2021-04-14 08:44:00" 7002.3
"2021-04-14 08:45:00" 7003.8
"2021-04-14 08:46:00" 7002.0
"2021-04-14 08:47:00" 7003.8
"2021-04-14 08:48:00" 7001.4
"2021-04-14 08:49:00" 6997.2
"2021-04-14 08:50:00" 6998.1
"2021-04-14 08:51:00" 7002.6
"2021-04-14 08:52:00" 7009.8
"2021-04-14 08:53:00" 7014.5
"2021-04-14 08:54:00" 7014.5
"2021-04-14 08:55:00" 7015.3
"2021-04-14 08:56:00" 7016.2
"2021-04-14 08:57:00" 7015.4
"2021-04-14 08:58:00" 7013.4
"2021-04-14 08:59:00" 7010.3
"2021-04-14 09:00:00" 7008.5
"2021-04-14 09:01:00" 7006.2
"2021-04-14 09:02:00" 7002.8
"2021-04-14 09:03:00" 7004.1
"2021-04-14 09:04:00" 6997.7
"2021-04-14 09:05:00" 6990.8
"2021-04-14 09:06:00" 6989.0
"2021-04-14 09:07:00" 6992.9
"2021-04-14 09:08:00" 6999.0
"2021-04-14 09:09:00" 7009.6
"2021-04-14 09:10:00" 7020.2
"2021-04-14 09:11:00" 7020.9
"2021-04-14 09:12:00" 7018.8
"2021-04-14 09:13:00" 7017.1
"2021-04-14 09:14:00" 7015.0
"2021-04-14 09:15:00" 7013.0
"2021-04-14 09:16:00" 7014.1
"2021-04-14 09:17:00" 7020.9
"2021-04-14 09:18:00" 7024.2
"2021-04-14 09:19:00" 7025.4
"2021-04-14 09:20:00" 7024.4
"2021-04-14 09:21:00" 7027.0
"2021-04-14 09:22:00" 7027.0
"2021-04-14 09:23:00" 7030.7
"2021-04-14 09:24:00" 7038.0
"2021-04-14 09:25:00" 7042.4
"2021-04-14 09:26:00" 7047.7
"2021-04-14 09:27:00" 7053.5
"2021-04-14 09:28:00" 7052.6
"2021-04-14 09:29:00" 7052.3
"2021-04-14 09:30:00" 7046.7
"2021-04-14 09:31:00" 7043.8
"2021-04-14 09:32:00" 7041.9
"2021-04-14 09:33:00" 7039.0
"2021-04-14 09:34:00" 7034.5
"2021-04-14 09:35:00" 7030.7
"2021-04-14 09:36:00" 7029.0
"2021-04-14 09:37:00" 7031.1
"2021-04-14 09:38:00" 7028.1
"2021-04-14 09:39:00" 7024.6
"2021-04-14 09:40:00" 7024.0
"2021-04-14 09:41:00" 7025.0
"2021-04-14 09:42:00" 7031.8
"2021-04-14 09:43:00" 7036.0
"2021-04-14 09:44:00" 7035.1
"2021-04-14 09:45:00" 7032.3
"2021-04-14 09:46:00" 7034.0
"2021-04-14 09:47:00" 7037.1
"2021-04-14 09:48:00" 7036.9
"2021-04-14 09:49:00" 7037.1
"2021-04-14 09:50:00" 7038.0
"2021-04-14 09:51:00" 7039.4
"2021-04-14 09:52:00" 7038.4
"2021-04-14 09:53:00" 7035.5
"2021-04-14 09:54:00" 7031.1
"2021-04-14 09:55:00" 7026.0
"2021-04-14 09:56:00" 7023.1
"2021-04-14 09:57:00" 7020.7
"2021-04-14 09:58:00" 7016.1
"2021-04-14 09:59:00" 7011.7
"2021-04-14 10:00:00" 7010.9
"2021-04-14 10:01:00" 7008.6
"2021-04-14 10:02:00" 7006.1
"2021-04-14 10:03:00" 7004.8
"2021-04-14 10:04:00" 7003.8
"2021-04-14 10:05:00" 7003.6
"2021-04-14 10:06:00" 7000.6
"2021-04-14 10:07:00" 6995.1
"2021-04-14 10:08:00" 6993.7
"2021-04-14 10:09:00" 6992.0
"2021-04-14 10:10:00" 6993.6
"2021-04-14 10:11:00" 6994.4
"2021-04-14 10:12:00" 6995.6
"2021-04-14 10:13:00" 6999.1
"2021-04-14 10:14:00" 6999.9
"2021-04-14 10:15:00" 7002.4
"2021-04-14 10:16:00" 7005.1
"2021-04-14 10:17:00" 7007.8
"2021-04-14 10:18:00" 7012.4
"2021-04-14 10:19:00" 7017.8
"2021-04-14 10:20:00" 7019.4
"2021-04-14 10:21:00" 7019.3
"2021-04-14 10:22:00" 7020.5
"2021-04-14 10:23:00" 7024.0
"2021-04-14 10:24:00" 7029.0
"2021-04-14 10:25:00" 7031.3
"2021-04-14 10:26:00" 7033.1
"2021-04-14 10:27:00" 7035.5
"2021-04-14 10:28:00" 7033.1
"2021-04-14 10:29:00" 7030.5
"2021-04-14 10:30:00" 7027.3
"2021-04-14 10:31:00" 7022.0
"2021-04-14 10:32:00" 7016.2
"2021-04-14 10:33:00" 7011.5
"2021-04-14 10:34:00" 7007.9
"2021-04-14 10:35:00" 7004.1
"2021-04-14 10:36:00" 7002.3
"2021-04-14 10:37:00" 7003.6
"2021-04-14 10:38:00" 7006.0
"2021-04-14 10:39:00" 7004.6
"2021-04-14 10:40:00" 7003.3
"2021-04-14 10:41:00" 7001.3
"2021-04-14 10:42:00" 6994.8
"2021-04-14 10:43:00" 6993.9
"2021-04-14 10:44:00" 7001.5
"2021-04-14 10:45:00" 7008.8
"2021-04-14 10:46:00" 7007.3
"2021-04-14 10:47:00" 7002.7
"2021-04-14 10:48:00" 7001.5
"2021-04-14 10:49:00" 7000.1
"2021-04-14 10:50:00" 6995.9
"2021-04-14 10:51:00" 6995.7
"2021-04-14 10:52:00" 7001.4
"2021-04-14 10:53:00" 7004.4
"2021-04-14 10:54:00" 7002.5
"2021-04-14 10:55:00" 7000.6
"2021-04-14 10:56:00" 6999.4
"2021-04-14 10:57:00" 6996.9
"2021-04-14 10:58:00" 6993.0
"2021-04-14 10:59:00" 6990.7
"2021-04-14 11:00:00" 6995.1
"2021-04-14 11:01:00" 7000.0
"2021-04-14 11:02:00" 7003.0
"2021-04-14 11:03:00" 7002.7
"2021-04-14 11:04:00" 6997.1
"2021-04-14 11:05:00" 6988.6
"2021-04-14 11:06:00" 6980.8
"2021-04-14 11:07:00" 6982.0
"2021-04-14 11:08:00" 6983.5
"2021-04-14 11:09:00" 6978.0
"2021-04-14 11:10:00" 6974.1
"2021-04-14 11:11:00" 6976.1
"2021-04-14 11:12:00" 6973.3
"2021-04-14 11:13:00" 6966.1
"2021-04-14 11:14:00" 6963.0
"2021-04-14 11:15:00" 6962.6
"2021-04-14 11:16:00" 6966.2
"2021-04-14 11:17:00" 6972.3
"2021-04-14 11:18:00" 6980.9
"2021-04-14 11:19:00" 6993.4
"2021-04-14 11:20:00" 7005.8
"2021-04-14 11:21:00" 7015.2
"2021-04-14 11:22:00" 7018.1
"2021-04-14 11:23:00" 7019.0
"2021-04-14 11:24:00" 7025.5
"2021-04-14 11:25:00" 7029.8
"2021-04-14 11:26:00" 7032.7
"2021-04-14 11:27:00" 7040.5
"2021-04-14 11:28:00" 7046.1
"2021-04-14 11:29:00" 7048.1
"2021-04-14 11:30:00" 7049.0
"2021-04-14 11:31:00" 7050.8
"2021-04-14 11:32:00" 7051.7
"2021-04-14 11:33:00" 7046.8
"2021-04-14 11:34:00" 7043.2
"2021-04-14 11:35:00" 7045.1
"2021-04-14 11:36:00" 7049.1
"2021-04-14 11:37:00" 7052.1
"2021-04-14 11:38:00" 7050.8
